"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
-0.0878788783884231,5.56293014769601,0.058206730349589,0.809353060163554,0.876997995394228,"106298","Rrn3","RRN3 RNA polymerase I transcription factor homolog (yeast)"
-0.159270220921894,-0.861407961639522,0.0581555870203752,0.809435222732736,0.877001124550199,"69277","3300002I08Rik","RIKEN cDNA 3300002I08 gene"
0.10610644400726,3.23161345638692,0.0581358550575199,0.809466932663487,0.877001124550199,"66446","Exosc7","exosome component 7"
-0.117962140480966,2.14102061581341,0.0580481088864112,0.809608012732076,0.877009854888078,"68052","Rps13","ribosomal protein S13"
-0.0981746604200107,5.00545322232868,0.0580403027479273,0.809620569062674,0.877009854888078,"71701","Pnpt1","polyribonucleotide nucleotidyltransferase 1"
0.10007582232256,4.56360870042711,0.0580273104434275,0.809641469426541,0.877009854888078,"20585","Hltf","helicase-like transcription factor"
0.355347079768057,-1.02352627913325,0.057907225937603,0.809834763372617,0.877159111804595,"105975","AU022754","expressed sequence AU022754"
-0.0885375182799264,5.40735145652495,0.0576676203355948,0.810221078960378,0.877506856491501,"231128","Fam193a","family with sequence homology 193, member A"
-0.144983062381418,-0.796755566657786,0.0576392562819494,0.81026686641233,0.877506856491501,"100502778",NA,NA
0.0940306340818675,5.51754765509328,0.0575729891805494,0.810373886357877,0.877562621625318,"114565","Zbtb21","zinc finger and BTB domain containing 21"
-0.105662803300224,3.96020491715457,0.0574360995270027,0.810595166648754,0.877707194480635,"66447","Mgst3","microsomal glutathione S-transferase 3"
-0.094631378728973,4.24737783098476,0.0574216969954422,0.810618464353287,0.877707194480635,"52713","Ccdc59","coiled-coil domain containing 59"
0.10791052309012,3.09074560217904,0.0573418493157276,0.810747682978992,0.877777229215333,"64384","Sirt3","sirtuin 3"
0.0948711724360711,4.4375488377616,0.0573131017805124,0.810794228808241,0.877777229215333,"67493","Mettl16","methyltransferase 16, N6-methyladenosine"
0.125775776522146,3.63208776026917,0.0571685783498284,0.811028417396235,0.877907714306846,"235406","Snx33","sorting nexin 33"
0.0984458467555504,6.01223624590397,0.0571427637594724,0.8110702807913,0.877907714306846,"72344","Usp36","ubiquitin specific peptidase 36"
-0.100226062799266,7.99459799947335,0.0571218230763213,0.81110424753893,0.877907714306846,"22384","Eif4h","eukaryotic translation initiation factor 4H"
-0.0971876544073722,5.45955139848051,0.0570877028549859,0.811159606203156,0.877907714306846,"97112","Nmd3","NMD3 ribosome export adaptor"
0.440025679299116,0.382531158587619,0.0570233168575847,0.811264117507907,0.877907714306846,"18829","Ccl21a","C-C motif chemokine ligand 21 (serine)"
-0.0928844639249552,6.14736472453836,0.0570084813207199,0.811288207380333,0.877907714306846,"209446","Tfe3","transcription factor E3"
0.0990037542245622,3.88251158917977,0.056999000132838,0.811303604622342,0.877907714306846,"192232","Hps4","HPS4, biogenesis of lysosomal organelles complex 3 subunit 2"
0.10090594026246,3.74906675347926,0.0563759941660738,0.812318335322635,0.878945568358135,"53892","Ppm1d","protein phosphatase 1D magnesium-dependent, delta isoform"
0.100513245056965,3.62784906093759,0.0562986770163302,0.812444679222789,0.879022092862118,"65967","Eefsec","eukaryotic elongation factor, selenocysteine-tRNA-specific"
0.107171388324077,2.88939418170193,0.0558713250824201,0.813144673498144,0.87968800010115,"54364","Rpp30","ribonuclease P/MRP 30 subunit"
0.0931029211107456,5.43136258992382,0.0558549966312878,0.813171475163105,0.87968800010115,"53317","Plrg1","pleiotropic regulator 1"
-0.135269256667382,1.56161518685582,0.0557985270802019,0.813264196688805,0.879728087917172,"353282","Sfmbt2","Scm-like with four mbt domains 2"
0.0936987436355874,6.48645976429419,0.0556981395794001,0.81342915272533,0.879760380531728,"223455","Marchf6","membrane associated ring-CH-type finger 6"
0.0992002865321804,8.13141664876277,0.055685375414555,0.813450137953602,0.879760380531728,"19386","Ranbp2","RAN binding protein 2"
0.128068825030229,0.90339038640595,0.0556787385741779,0.81346105041193,0.879760380531728,"378466","Gm10033","predicted gene 10033"
-0.0922532162882114,5.11905267175613,0.0555060805492928,0.813745180668015,0.880007447329774,"69091","Vps26b","VPS26 retromer complex component B"
-0.097741446707097,4.61861911713063,0.05539993943914,0.81392008062903,0.880104118171202,"69259","Kctd5","potassium channel tetramerisation domain containing 5"
-0.096345270270092,7.23105785444704,0.0553842493589514,0.81394594983487,0.880104118171202,"72567","Bclaf1","BCL2-associated transcription factor 1"
-0.0951089075434195,4.42612441862526,0.0553076851521346,0.814072241493058,0.880180454577293,"72795","Ttc19","tetratricopeptide repeat domain 19"
-0.137175212287761,1.48110225363168,0.0551709697354092,0.814297981422,0.880364297331598,"76832","Hyls1","HYLS1, centriolar and ciliogenesis associated"
0.08985372115842,5.95670669237465,0.0548670509345364,0.81480086152102,0.880786964783437,"53312","Nub1","negative regulator of ubiquitin-like proteins 1"
-0.085963127797367,5.71196688151219,0.0548450752143257,0.814837280605537,0.880786964783437,"100504925",NA,NA
-0.117413073286694,1.90681174437707,0.0548337056185753,0.81485612579718,0.880786964783437,"170829","Tram2","translocating chain-associating membrane protein 2"
0.180434789095934,-0.550678120107238,0.0547528496431227,0.814990204675577,0.880871645102778,"109202","A930024E05Rik","RIKEN cDNA A930024E05 gene"
0.131036935723968,-0.456058971348107,0.0546630583669925,0.815139222881263,0.880931530637934,"100504536",NA,NA
0.091572997168696,5.17563025342967,0.0546522956635651,0.815157093397187,0.880931530637934,"67044","Higd2a","HIG1 domain family, member 2A"
0.0932601788769485,6.75852225319291,0.0545872804201366,0.815265084937883,0.880987993323645,"58800","Trpm7","transient receptor potential cation channel, subfamily M, member 7"
0.101340298525953,3.93630124442558,0.0544775298898443,0.81544753661614,0.881124905557328,"79233","Zfp319","zinc finger protein 319"
0.0867300637565192,5.87482621117624,0.0543500394656009,0.815659722964741,0.88125775765629,"23825","Banf1","BAF nuclear assembly factor 1"
-0.102041704166884,8.48360569233316,0.0543366578899143,0.815682009554304,0.88125775765629,"20382","Srsf2","serine and arginine-rich splicing factor 2"
-0.0946549689044842,4.95681960758912,0.0541723494546753,0.815955896253125,0.881493402446127,"17859","Mxi1","MAX interactor 1, dimerization protein"
-0.0985597173882884,3.80444258252799,0.0541145495901213,0.816052347276746,0.881537340831285,"21425","Tfeb","transcription factor EB"
-0.102093371217008,3.57791045157026,0.054014144268411,0.816220023484021,0.881658208676199,"216846","Cntrob","centrobin, centrosomal BRCA2 interacting protein"
0.210152608099656,1.12639092164023,0.0539573970727805,0.816314863577118,0.88169151857606,"100502861","Ccdc13","coiled-coil domain containing 13"
0.0977507915666515,8.12474268618646,0.0539289421422993,0.816362439339628,0.88169151857606,"320184","Lrrc58","leucine rich repeat containing 58"
0.095229309625426,5.712394733271,0.0537519877807284,0.816658598915953,0.8819136300666,"216877","Dhx33","DEAH-box helicase 33"
0.173295158026578,3.25277889160415,0.053720275364292,0.816711728639305,0.8819136300666,"68567","Cgref1","cell growth regulator with EF hand domain 1"
0.105535417182241,3.07330747350075,0.0537060879526603,0.816735503015361,0.8819136300666,"72635","Lins1","lines homolog 1"
0.110026024841882,3.07105041429467,0.0536642738738138,0.816805591683727,0.881929054517294,"319545","D430020J02Rik","RIKEN cDNA D430020J02 gene"
0.120815883529557,1.90223065907511,0.0535309457807491,0.81702926827516,0.88211029893569,"227099","Pms1","PMS1 homolog 1, mismatch repair system component"
-0.149138055988129,2.35577123562813,0.0533661379693395,0.817306162474271,0.882348971360297,"330695","Ctxn1","cortexin 1"
-0.102992695391994,4.85826728309273,0.0533121787437354,0.817396917410948,0.882386672319851,"71538","Fbxo9","f-box protein 9"
0.140863434304556,5.96394876465091,0.0531905378312336,0.817601684934581,0.882547437245142,"14085","Fah","fumarylacetoacetate hydrolase"
0.0925569422413966,4.43708533658293,0.0529921053480558,0.817936251568814,0.882741370481568,"52633","Nit2","nitrilase family, member 2"
0.0930124049340673,4.17047634852866,0.0529842312434732,0.817949541280425,0.882741370481568,"277854","Depdc5","DEP domain containing 5"
-0.113844592767337,4.88968226717833,0.0529559069103618,0.817997354962464,0.882741370481568,"101612","Grwd1","glutamate-rich WD repeat containing 1"
-0.116765595209766,1.6610849841137,0.0529515155714528,0.818004769090266,0.882741370481568,"574418","Serinc4","serine incorporator 4"
0.113503560182646,6.20193300702913,0.0529122570618341,0.818071065679117,0.882748714786232,"107272","Psat1","phosphoserine aminotransferase 1"
-0.101829654045284,6.03514842805779,0.052881344308922,0.818123286856109,0.882748714786232,"319263","Pcmtd1","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1"
0.123543810912843,1.89112459661592,0.0527824301675115,0.818290491424776,0.882868850797184,"100502816",NA,NA
-0.0992049844630678,7.12803241742477,0.0526361458785729,0.81853807316299,0.883075684911454,"17156","Man1a2","mannosidase, alpha, class 1A, member 2"
0.0946282232831223,5.05056117881264,0.0525514002584214,0.818681668258772,0.883170312980317,"66965","Ctu2","cytosolic thiouridylase subunit 2"
0.141726800976974,1.80379220483063,0.0524794798661175,0.818803627595109,0.883241589687605,"244556","Zfp791","zinc finger protein 791"
-0.0940314364009553,5.15493171716646,0.0524041335142478,0.81893149089485,0.8833192248227,"231452","Sdad1","SDA1 domain containing 1"
0.101759195005182,5.4349457912906,0.0523189685011403,0.819076133056321,0.883414946210476,"235036","Ppan","peter pan homolog"
-0.0911140885433208,6.28782063612801,0.0520333861118951,0.819562065468611,0.883878728174282,"212880","Ddx46","DEAD box helicase 46"
0.0896011896217796,4.47036306143169,0.0517174848983526,0.820101223893232,0.884348566876155,"70208","Med23","mediator complex subunit 23"
-0.0900310865933254,4.26345974466078,0.0516447438566177,0.820225618417583,0.884348566876155,"68153","Gtf2e2","general transcription factor II E, polypeptide 2 (beta subunit)"
0.0853477602488106,5.07699040919632,0.0516396774014076,0.820234285998359,0.884348566876155,"12995","Csnk2a1","casein kinase 2, alpha 1 polypeptide"
-0.163649227090138,-1.08501736462492,0.0516277731688231,0.820254653258911,0.884348566876155,"634650","Gbp11","guanylate binding protein 11"
0.0916727499763205,4.37265540771234,0.0516144202724655,0.820277502014525,0.884348566876155,"76784","Mtif2","mitochondrial translational initiation factor 2"
-0.0912857449786376,7.12964836628162,0.0514808626191634,0.820506209886042,0.884534798160915,"108989","Tpr","translocated promoter region, nuclear basket protein"
0.0901278069153337,5.33211810036947,0.0513542035568619,0.820723392785101,0.884708580559017,"24045","Scamp3","secretory carrier membrane protein 3"
-0.123323961711773,0.90407727312669,0.0512531893264652,0.820896804285122,0.884729662428158,"100038591","F420014N23Rik","RIKEN cDNA F420014N23 gene"
-0.105163582552096,3.41851806146306,0.0512485141367516,0.820904834548322,0.884729662428158,"18150","Npm3","nucleoplasmin 3"
0.0962540220179466,5.69046178475868,0.051244986455222,0.820910894067737,0.884729662428158,"71169","Nbas","neuroblastoma amplified sequence"
0.227618928620225,-0.88804816144978,0.051207597180964,0.82097513132671,0.884738559528627,"626055","Gm15645","predicted gene 15645"
0.0829637259304047,5.74152158957966,0.0511592741783538,0.821058189988788,0.884767737255066,"74203","Eif4enif1","eukaryotic translation initiation factor 4E nuclear import factor 1"
0.0940209049870237,5.42558314547241,0.0510711840353171,0.821209707467825,0.884870676813357,"68667","Trpm4","transient receptor potential cation channel, subfamily M, member 4"
-0.0911398004822503,6.64286139149433,0.0509940320072282,0.821342523949929,0.884953452993229,"56305","Pitpnb","phosphatidylinositol transfer protein, beta"
-0.0953864200631991,9.11677929020753,0.0508361484719231,0.82161464849316,0.885186304777824,"81898","Sf3b1","splicing factor 3b, subunit 1"
-0.137054345898608,2.00896103923313,0.0507183911006628,0.821817901709432,0.885344929694333,"72147","Zbtb46","zinc finger and BTB domain containing 46"
-0.151942426682689,2.88917465788326,0.0506245037899902,0.821980132092298,0.885459342075297,"23801","Aloxe3","arachidonate lipoxygenase 3"
0.0840331746403402,5.47121885062614,0.0503939923476926,0.82237911055339,0.885768969870269,"27374","Prmt5","protein arginine N-methyltransferase 5"
-0.0945802446350606,5.13764221545565,0.0503936771726083,0.822379656726553,0.885768969870269,"20016","Polr1c","polymerase (RNA) I polypeptide C"
-0.083337425413169,5.63019961258265,0.0503332545181028,0.822484397504372,0.885821413258763,"20399","Sh2b1","SH2B adaptor protein 1"
0.117861050030782,0.684325319171799,0.050170481007503,0.822766889264576,0.886065275498286,"56009","Alyref2","Aly/REF export factor 2"
0.121939746815023,0.635370588750357,0.0500980308338733,0.822892780566119,0.886090096278242,"238693","Zfp58","zinc finger protein 58"
-0.0969440538716194,4.56304850588154,0.0500926859143558,0.822902071822055,0.886090096278242,"64213","St7","suppression of tumorigenicity 7"
0.0812696506793327,5.68425165963448,0.0499716536336183,0.823112605873893,0.886198037899779,"65246","Xpo7","exportin 7"
0.0972359718635403,6.21180408170745,0.0499705857771175,0.823114464586867,0.886198037899779,"56409","Nudt3","nudix hydrolase 3"
0.0922652833848344,4.55131528253633,0.0498554433386982,0.823315004207648,0.886353564475318,"381066","Zfp948","zinc finger protein 948"
-0.124727440387173,0.38478836499856,0.0497095339793819,0.823569479079925,0.886567130807107,"72230","Zfp558","zinc finger protein 558"
-0.0824389764464354,5.35118562260027,0.0496648475344408,0.823647493381483,0.886590722340346,"12361","Cask","calcium/calmodulin dependent serine protein kinase"
0.244589141421403,0.619039211783529,0.0495692624521062,0.82381449110011,0.886710087675961,"23880","Fyb1","FYN binding protein 1"
-0.0849191238617742,4.93018261879312,0.0495317216309481,0.823880125286124,0.886720341870193,"68401","G6pc3","glucose 6 phosphatase, catalytic, 3"
-0.111424716058169,2.72131464430588,0.049369754338616,0.824163599172852,0.886965033798281,"11565","Adss1","adenylosuccinate synthase 1"
0.105409462403583,3.4132534524682,0.0493210208371546,0.824248987636321,0.886988814601112,"29858","Pmm1","phosphomannomutase 1"
-0.0865595854447527,5.29168805429117,0.0492930910358638,0.824297944827039,0.886988814601112,"57354","Cramp1","cramped chromatin regulator 1"
-0.088090432398821,6.66163643160957,0.0492468858986541,0.824378968190927,0.887015605479944,"17188","Maz","MYC-associated zinc finger protein (purine-binding transcription factor)"
0.137017431293294,-0.906185830003813,0.0491865969366048,0.824484748342788,0.887069028716006,"621705","Gemin6-ps","gem nuclear organelle associated protein 6, pseudogene"
0.0854739157132173,6.19007444339595,0.0490263560073685,0.824766230549692,0.887311470905877,"213491","Szrd1","SUZ RNA binding domain containing 1"
0.0815498265767281,5.30534488207894,0.0489827901616573,0.824842842534366,0.887312374486358,"68092","Ncbp2","nuclear cap binding protein subunit 2"
-0.107724039877811,5.40485804248667,0.0489620314253045,0.824879360032497,0.887312374486358,"57810","Cdon","cell adhesion molecule-related/down-regulated by oncogenes"
-0.0991308240528246,3.22496716080757,0.0488397323109684,0.825094666179118,0.887483570699978,"68170","Iftap","intraflagellar transport associated protein"
-0.0911884752452792,4.0817260360468,0.0487234866080367,0.825299577616174,0.887643563675379,"103468","Nup107","nucleoporin 107"
